GUIDELINE	YEAR	STRAIN	REFERENCE_TABLE	WHONET_ORG_CODE	ANTIBIOTIC	ABX_TEST	WHONET_ABX_CODE	METHOD	GUIDELINES	MEDIUM	MINIMUM	MAXIMUM	DATE_ENTERED	DATE_MODIFIED	COMMENTS
CLSI	2017	atcc29213	Table 5A	sau	Tetracycline	TCY_NM	TCY	MIC	CLSI	MH	0.12	1	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 4B	spn	Tetracycline	TCY_ND30	TCY	Disk	CLSI	MHB	27	31	2021-01-01	2021-01-01	
EUCST	2017	atcc49619	Table 5	spn	Tetracycline	TCY_EM	TCY	MIC	EUCAST	MHB	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 5B	spn	Tetracycline	TCY_NM	TCY	MIC	CLSI	MHB	0.06	0.5	2021-01-01	2021-01-01	
EUCST	2017	atcc49619	Table 5	spn	Teicoplanin	TEC_ED30	TEC	Disk	EUCAST	MHB	18	24	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Table 5A	efa	Teicoplanin	TEC_NM	TEC	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
EUCST	2017	atcc29213	Table 3	sau	Teicoplanin	TEC_EM	TEC	MIC	EUCAST	MH	0.25	1	2021-01-01	2021-01-01	
EUCST	2017	atcc51299	Table 11	efa	Teicoplanin	TEC_ED	TEC	Disk	EUCAST	MH	16	20	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Table 4A	sau	Teicoplanin	TEC_ND30	TEC	Disk	CLSI	MH	15	21	2021-01-01	2021-01-01	
EUCST	2017	atcc29212	Table 4	efa	Teicoplanin	TEC_ED30	TEC	Disk	EUCAST	MH	15	21	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Table 5A	sau	Teicoplanin	TEC_NM	TEC	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
EUCST	2017	atcc29212	Table 4	efa	Teicoplanin	TEC_EM	TEC	MIC	EUCAST	MH	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Table 5A	efa	Tedizolid	TED_NM	TED	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Table 4A	sau	Tedizolid	TED_ND2	TED	Disk	CLSI	MH	22	29	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Table 5A	sau	Tedizolid	TED_NM	TED	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 4B	spn	Tedizolid	TED_ND2	TED	Disk	CLSI	MHB	24	30	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 5B	spn	Tedizolid	TED_NM	TED	MIC	CLSI	MHB	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Table 5A	efa	Telithromycin	TEL_NM	TEL	MIC	CLSI	MH	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2017	atcc49247	Table 4B	hin	Telithromycin	TEL_ND15	TEL	Disk	CLSI	HTM	17	23	2021-01-01	2021-01-01	
CLSI	2017	atcc49247	Table 5B	hin	Telithromycin	TEL_NM	TEL	MIC	CLSI	HTM	1	4	2021-01-01	2021-01-01	
CLSI	2017	atcc43504		hpy	Telithromycin	TEL_NM	TEL	MIC	CLSI	MHB	0.06	0.5	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Table 4A	sau	Telithromycin	TEL_ND15	TEL	Disk	CLSI	MH	24	30	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Table 5A	sau	Telithromycin	TEL_NM	TEL	MIC	CLSI	MH	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 4B	spn	Telithromycin	TEL_ND15	TEL	Disk	CLSI	MHB	27	33	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 5B	spn	Telithromycin	TEL_NM	TEL	MIC	CLSI	MHB	0.004	0.032	2021-01-01	2021-01-01	
EUCST	2017	atcc49619	Table 5	spn	Tigecycline	TGC_EM	TGC	MIC	EUCAST	MHB	0.015	0.12	2021-01-01	2021-01-01	
EUCST	2017	atcc29212	Table 4	efa	Tigecycline	TGC_ED15	TGC	Disk	EUCAST	MH	20	26	2021-01-01	2021-01-01	
CLSI	2017	atcc25285	Table 5D	bfr	Tigecycline	TGC_NM	TGC	MIC	CLSI	Agar	0.12	1	2021-01-01	2021-01-01	
CLSI	2017	atcc29741	Table 5D	bth	Tigecycline	TGC_NM	TGC	MIC	CLSI	Agar	0.25	2	2021-01-01	2021-01-01	
CLSI	2017	atcc700057	Table 5D	cdf	Tigecycline	TGC_NM	TGC	MIC	CLSI	Agar	0.12	1	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 4A	eco	Tigecycline	TGC_ND15	TGC	Disk	CLSI	MH	20	27	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 5A	eco	Tigecycline	TGC_NM	TGC	MIC	CLSI	MH	0.03	0.25	2021-01-01	2021-01-01	
EUCST	2017	atcc25922	Table 1	eco	Tigecycline	TGC_ED15	TGC	Disk	EUCAST	MH	20	27	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Table 5A	efa	Tigecycline	TGC_NM	TGC	MIC	CLSI	MH	0.03	0.125	2021-01-01	2021-01-01	
EUCST	2017	atcc49619	Table 5	spn	Tigecycline	TGC_ED15	TGC	Disk	EUCAST	MHB	24	30	2021-01-01	2021-01-01	
CLSI	2017	atcc43055	Table 5D	ele	Tigecycline	TGC_NM	TGC	MIC	CLSI	Agar	0.06	0.5	2021-01-01	2021-01-01	
CLSI	2017	atcc49247	Table 4B	hin	Tigecycline	TGC_ND15	TGC	Disk	CLSI	HTM	23	31	2021-01-01	2021-01-01	
CLSI	2017	atcc49247	Table 5B	hin	Tigecycline	TGC_NM	TGC	MIC	CLSI	HTM	0.06	0.5	2021-01-01	2021-01-01	
CLSI	2017	atcc49226	Table 4B	ngo	Tigecycline	TGC_ND15	TGC	Disk	CLSI	GC	30	40	2021-01-01	2021-01-01	
EUCST	2017	atcc29213	Table 3	sau	Tigecycline	TGC_ED15	TGC	Disk	EUCAST	MH	19	25	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Table 4A	pae	Tigecycline	TGC_ND15	TGC	Disk	CLSI	MH	9	13	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Table 4A	sau	Tigecycline	TGC_ND15	TGC	Disk	CLSI	MH	20	25	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Table 5A	sau	Tigecycline	TGC_NM	TGC	MIC	CLSI	MH	0.03	0.25	2021-01-01	2021-01-01	
EUCST	2017	atcc25922	Table 1	eco	Tigecycline	TGC_EM	TGC	MIC	EUCAST	MH	0.06	0.125	2021-01-01	2021-01-01	
EUCST	2017	atcc29213	Table 3	sau	Tigecycline	TGC_EM	TGC	MIC	EUCAST	MH	0.03	0.25	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 4B	spn	Tigecycline	TGC_ND15	TGC	Disk	CLSI	MHB	23	29	2021-01-01	2021-01-01	
EUCST	2017	atcc29212	Table 4	efa	Tigecycline	TGC_EM	TGC	MIC	EUCAST	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 5B	spn	Tigecycline	TGC_NM	TGC	MIC	CLSI	MHB	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Vet	sau	Tiamulin	TIA_ND30	TIA	Disk	CLSI	MH	25	32	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Vet	sau	Tiamulin	TIA_NM	TIA	MIC	CLSI	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Vet	spn	Tiamulin	TIA_NM	TIA	MIC	CLSI	MHB	0.5	4	2021-01-01	2021-01-01	
CLSI	2017	atcc25285	Table 5D	bfr	Ticarcillin	TIC_NM	TIC	MIC	CLSI	Agar	16	64	2021-01-01	2021-01-01	
CLSI	2017	atcc29741	Table 5D	bth	Ticarcillin	TIC_NM	TIC	MIC	CLSI	Agar	16	64	2021-01-01	2021-01-01	
CLSI	2017	atcc700057	Table 5D	cdf	Ticarcillin	TIC_NM	TIC	MIC	CLSI	Agar	16	64	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 4A	eco	Ticarcillin	TIC_ND75	TIC	Disk	CLSI	MH	24	30	2021-01-01	2021-01-01	
EUCST	2017	atcc25922	Table 1	eco	Ticarcillin	TIC_ED75	TIC	Disk	EUCAST	MH	24	30	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 5A	eco	Ticarcillin	TIC_NM	TIC	MIC	CLSI	MH	4	16	2021-01-01	2021-01-01	
CLSI	2017	atcc35218	Table 4A	eco	Ticaracillin	TIC_ND75	TIC	Disk	CLSI	MH	6	6	2021-01-01	2021-01-01	
CLSI	2017	atcc35218	Table 5A	eco	Ticarcillin	TIC_NM	TIC	MIC	CLSI	MH	256	5000	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Table 5A	efa	Ticarcillin	TIC_NM	TIC	MIC	CLSI	MH	16	64	2021-01-01	2021-01-01	
CLSI	2017	atcc43055	Table 5D	ele	Ticarcillin	TIC_NM	TIC	MIC	CLSI	Agar	16	64	2021-01-01	2021-01-01	
EUCST	2017	atcc27853	Table 2	pae	Ticarcillin	TIC_EM	TIC	MIC	EUCAST	MH	8	32	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Table 4A	pae	Ticarcillin	TIC_ND75	TIC	Disk	CLSI	MH	21	27	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Table 5A	pae	Ticarcillin	TIC_NM	TIC	MIC	CLSI	MH	8	32	2021-01-01	2021-01-01	
EUCST	2017	atcc25922	Table 1	eco	Ticarcillin	TIC_EM	TIC	MIC	EUCAST	MH	4	16	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Table 5A	sau	Ticarcillin	TIC_NM	TIC	MIC	CLSI	MH	2	8	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Vet	eco	Tilmicosin	TIL_NM	TIL	MIC	CLSI	MH	64	5000	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Vet	efa	Tilmicosin	TIL_NM	TIL	MIC	CLSI	MH	32	5000	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Vet	pae	Tilmicosin	TIL_NM	TIL	MIC	CLSI	MH	128	5000	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Vet	sau	Tilmicosin	TIL_ND15	TIL	Disk	CLSI	MH	17	21	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Vet	sau	Tilmicosin	TIL_NM	TIL	MIC	CLSI	MH	1	4	2021-01-01	2021-01-01	
CLSI	2017	atcc700057	Table 5D	cdf	Tinidazole	TIN_NM	TIN	MIC	CLSI	Agar	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Vet	eco	Ceftiofur	TIO_ND30	TIO	Disk	CLSI	MH	26	31	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Vet	eco	Ceftiofur	TIO_NM	TIO	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Vet	pae	Ceftiofur	TIO_ND30	TIO	Disk	CLSI	MH	14	18	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Vet	pae	Ceftiofur	TIO_NM	TIO	MIC	CLSI	MH	16	64	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Vet	sau	Ceftiofur	TIO_ND30	TIO	Disk	CLSI	MH	27	31	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Vet	sau	Ceftiofur	TIO_NM	TIO	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2017	atcc700057	Table 5D	cdf	Tizoxanide	TIZ_NM	TIZ	MIC	CLSI	Agar	0.06	0.5	2021-01-01	2021-01-01	
EUCST	2017	atcc49619	Table 5	spn	Telithromycin	TLT_ED15	TLT	Disk	EUCAST	MHB	27	33	2021-01-01	2021-01-01	
EUCST	2017	atcc49766	Table 6	hin	Telithromycin	TLT_ED15	TLT	Disk	EUCAST	MHB+	14	20	2021-01-01	2021-01-01	
EUCST	2017	atcc49619	Table 5	spn	Telithromycin	TLT_EM	TLT	MIC	EUCAST	MHB	0.004	0.03	2021-01-01	2021-01-01	
EUCST	2017	atcc29213	Table 3	sau	Telavancin	TLV_EM	TLV	MIC	EUCAST	MH	0.12	1	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Table 4A	sau	Telavancin	TLV_ND30	TLV	Disk	CLSI	MH	16	20	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 4B	spn	Telavancin	TLV_ND30	TLV	Disk	CLSI	MHB	17	24	2021-01-01	2021-01-01	
EUCST	2017	atcc29213	Table 3	sau	Trimethoprim	TMP_EM	TMP	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2017	atcc29212	Table 4	efa	Trimethoprim	TMP_ED5	TMP	Disk	EUCAST	MH	24	32	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 4A	eco	Trimethoprim	TMP_ND5	TMP	Disk	CLSI	MH	21	28	2021-01-01	2021-01-01	
EUCST	2017	atcc25922	Table 1	eco	Trimethoprim	TMP_EM	TMP	MIC	EUCAST	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 5A	eco	Trimethoprim	TMP_NM	TMP	MIC	CLSI	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Table 5A	efa	Trimethoprim	TMP_NM	TMP	MIC	CLSI	MH	0.12	0.5	2021-01-01	2021-01-01	
EUCST	2017	atcc25922	Table 1	eco	Trimethoprim	TMP_ED5	TMP	Disk	EUCAST	MH	21	28	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Table 5A	pae	Trimethoprim	TMP_NM	TMP	MIC	CLSI	MH	128	5000	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Table 4A	sau	Trimethoprim	TMP_ND5	TMP	Disk	CLSI	MH	19	26	2021-01-01	2021-01-01	
EUCST	2017	atcc29213	Table 3	sau	Trimethoprim	TMP_ED5	TMP	Disk	EUCAST	MH	22	28	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Table 5A	sau	Trimethoprim	TMP_NM	TMP	MIC	CLSI	MH	1	4	2021-01-01	2021-01-01	
EUCST	2017	atcc29213	Table 3	sau	Tobramycin	TOB_EM	TOB	MIC	EUCAST	MH	0.12	1	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 4A	eco	Tobramycin	TOB_ND10	TOB	Disk	CLSI	MH	18	26	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 5A	eco	Tobramycin	TOB_NM	TOB	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
EUCST	2017	atcc25922	Table 1	eco	Tobramycin	TOB_ED10	TOB	Disk	EUCAST	MH	18	26	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Table 5A	efa	Tobramycin	TOB_NM	TOB	MIC	CLSI	MH	8	32	2021-01-01	2021-01-01	
EUCST	2017	atcc27853	Table 2	pae	Tobramycin	TOB_ED10	TOB	Disk	EUCAST	MH	19	25	2021-01-01	2021-01-01	
EUCST	2017	atcc27853	Table 2	pae	Tobramycin	TOB_EM	TOB	MIC	EUCAST	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Table 4A	pae	Tobramycin	TOB_ND10	TOB	Disk	CLSI	MH	20	26	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Table 5A	pae	Tobramycin	TOB_NM	TOB	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
EUCST	2017	atcc29213	Table 3	sau	Tobramycin	TOB_ED10	TOB	Disk	EUCAST	MH	20	26	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Table 4A	sau	Tobramycin	TOB_ND10	TOB	Disk	CLSI	MH	19	29	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Table 5A	sau	Tobramycin	TOB_NM	TOB	MIC	CLSI	MH	0.12	1	2021-01-01	2021-01-01	
EUCST	2017	atcc25922	Table 1	eco	Tobramycin	TOB_EM	TOB	MIC	EUCAST	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 4A	eco	Trospectomycin	TRO_ND30	TRO	Disk	CLSI	MH	10	16	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 5A	eco	Trospectomycin	TRO_NM	TRO	MIC	CLSI	MH	8	32	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Table 5A	efa	Trospectomycin	TRO_NM	TRO	MIC	CLSI	MH	2	8	2021-01-01	2021-01-01	
CLSI	2017	atcc49247	Table 4B	hin	Trospectomycin	TRO_ND30	TRO	Disk	CLSI	HTM	22	29	2021-01-01	2021-01-01	
CLSI	2017	atcc49247	Table 5B	hin	Trospectomycin	TRO_NM	TRO	MIC	CLSI	HTM	0.5	2	2021-01-01	2021-01-01	
CLSI	2017	atcc49226	Table 4B	ngo	Trospectomycin	TRO_ND30	TRO	Disk	CLSI	GC	28	35	2021-01-01	2021-01-01	
CLSI	2017	atcc49226	Table 5C	ngo	Trospectomycin	TRO_NM	TRO	MIC	CLSI	GC	1	4	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Table 4A	sau	Trospectomycin	TRO_ND30	TRO	Disk	CLSI	MH	15	20	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Table 5A	sau	Trospectomycin	TRO_NM	TRO	MIC	CLSI	MH	2	16	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 5B	spn	Trospectomycin	TRO_NM	TRO	MIC	CLSI	MHB	1	4	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 4A	eco	Trovafloxacin	TVA_ND10	TVA	Disk	CLSI	MH	29	36	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 5A	eco	Trovafloxacin	TVA_NM	TVA	MIC	CLSI	MH	0.004	0.016	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Table 5A	efa	Trovafloxacin	TVA_NM	TVA	MIC	CLSI	MH	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2017	atcc49247	Table 4B	hin	Trovafloxacin	TVA_ND10	TVA	Disk	CLSI	HTM	32	39	2021-01-01	2021-01-01	
CLSI	2017	atcc49247	Table 5B	hin	Trovafloxacin	TVA_NM	TVA	MIC	CLSI	HTM	0.004	0.016	2021-01-01	2021-01-01	
CLSI	2017	atcc49226	Table 4B	ngo	Trovafloxacin	TVA_ND10	TVA	Disk	CLSI	GC	42	55	2021-01-01	2021-01-01	
CLSI	2017	atcc49226	Table 5C	ngo	Trovafloxacin	TVA_NM	TVA	MIC	CLSI	GC	0.004	0.016	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Table 4A	pae	Trovafloxacin	TVA_ND10	TVA	Disk	CLSI	MH	21	27	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Table 5A	pae	Trovafloxacin	TVA_NM	TVA	MIC	CLSI	MH	0.25	2	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Table 4A	sau	Trovafloxacin	TVA_ND10	TVA	Disk	CLSI	MH	29	35	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Table 5A	sau	Trovafloxacin	TVA_NM	TVA	MIC	CLSI	MH	0.008	0.032	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 4B	spn	Trovafloxacin	TVA_ND10	TVA	Disk	CLSI	MHB	25	32	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 5B	spn	Trovafloxacin	TVA_NM	TVA	MIC	CLSI	MHB	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Table 5A	efa	Telavancin	TVC_NM	TVC	MIC	CLSI	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Table 5A	sau	Telavancin	TVC_NM	TVC	MIC	CLSI	MH	0.12	1	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 5B	spn	Telavancin	TVC_NM	TVC	MIC	CLSI	MHB	0.004	0.016	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Vet	eco	Tylosin	TYL_NM	TYL	MIC	CLSI	MH	64	5000	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Vet	efa	Tylosin	TYL_NM	TYL	MIC	CLSI	MH	0.5	4	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Vet	pae	Tylosin	TYL_NM	TYL	MIC	CLSI	MH	64	5000	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Vet	sau	Tylosin	TYL_NM	TYL	MIC	CLSI	MH	0.5	4	2021-01-01	2021-01-01	
CLSI	2017	atcc25285	Table 5D	bfr	Piperacillin/Tazobactam	TZP_NM	TZP	MIC	CLSI	Agar	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2017	atcc29741	Table 5D	bth	Piperacillin/Tazobactam	TZP_NM	TZP	MIC	CLSI	Agar	4	16	2021-01-01	2021-01-01	
CLSI	2017	atcc700057	Table 5D	cdf	Piperacillin/Tazobactam	TZP_NM	TZP	MIC	CLSI	Agar	4	16	2021-01-01	2021-01-01	
EUCST	2017	atcc25922	Table 1	eco	Piperacillin-tazobactam	TZP_ED30	TZP	Disk	EUCAST	MH	21	27	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 4A	eco	Piperacillin/Tazobactam	TZP_ND100	TZP	Disk	CLSI	MH	24	30	2021-01-01	2021-01-01	
CLSI	2017	atcc25922	Table 5A	eco	Piperacillin/Tazobactam	TZP_NM	TZP	MIC	CLSI	MH	1	4	2021-01-01	2021-01-01	
CLSI	2017	atcc35218	Table 4A	eco	Piperacillin/Tazobactam	TZP_ND100	TZP	Disk	CLSI	MH	24	30	2021-01-01	2021-01-01	
CLSI	2017	atcc35218	Table 5A	eco	Piperacillin/Tazobactam	TZP_NM	TZP	MIC	CLSI	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Table 5A	efa	Piperacillin/Tazobactam	TZP_NM	TZP	MIC	CLSI	MH	1	4	2021-01-01	2021-01-01	
CLSI	2017	atcc43055	Table 5D	ele	Piperacillin/Tazobactam	TZP_NM	TZP	MIC	CLSI	Agar	4	16	2021-01-01	2021-01-01	
EUCST	2017	atcc27853	Table 2	pae	Piperacillin-tazobactam	TZP_EM	TZP	MIC	EUCAST	MH	1	8	2021-01-01	2021-01-01	
EUCST	2017	atcc27853	Table 2	pae	Piperacillin-tazobactam	TZP_ED30	TZP	Disk	EUCAST	MH	23	29	2021-01-01	2021-01-01	
CLSI	2017	atcc49247	Table 4B	hin	Piperacillin/Tazobactam	TZP_ND100	TZP	Disk	CLSI	HTM	33	38	2021-01-01	2021-01-01	
EUCST	2017	atcc25922	Table 1	eco	Piperacillin-tazobactam	TZP_EM	TZP	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
CLSI	2017	atcc49247	Table 5B	hin	Piperacillin/Tazobactam	TZP_NM	TZP	MIC	CLSI	HTM	0.06	0.5	2021-01-01	2021-01-01	
EUCST	2017	atcc35218	Table 8	eco	Piperacillin/Tazobactam	TZP_ED30	TZP	Disk	EUCAST	MH	21	27	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Table 4A	pae	Piperacillin/Tazobactam	TZP_ND100	TZP	Disk	CLSI	MH	25	33	2021-01-01	2021-01-01	
CLSI	2017	atcc27853	Table 5A	pae	Piperacillin/Tazobactam	TZP_NM	TZP	MIC	CLSI	MH	1	8	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Table 4A	sau	Piperacillin/Tazobactam	TZP_ND100	TZP	Disk	CLSI	MH	27	36	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Table 5A	sau	Piperacillin/Tazobactam	TZP_NM	TZP	MIC	CLSI	MH	0.25	2	2021-01-01	2021-01-01	
CLSI	2017	atcc700057	Table 5D	cdf	Vancomycin	VAN_NM	VAN	MIC	CLSI	Agar	0.5	4	2021-01-01	2021-01-01	
EUCST	2017	atcc49619	Table 5	spn	Vancomycin	VAN_EM	VAN	MIC	EUCAST	MHB	0.12	0.5	2021-01-01	2021-01-01	
EUCST	2017	atcc29212	Table 4	efa	Vancomycin	VAN_EM	VAN	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2017	atcc29213	Table 3	sau	Vancomycin	VAN_EM	VAN	MIC	EUCAST	MH	0.5	2	2021-01-01	2021-01-01	
EUCST	2017	atcc29212	Table 4	efa	Vancomycin	VAN_ED5	VAN	Disk	EUCAST	MH	10	16	2021-01-01	2021-01-01	
CLSI	2017	atcc29212	Table 5A	efa	Vancomycin	VAN_NM	VAN	MIC	CLSI	MH	1	4	2021-01-01	2021-01-01	
CLSI	2017	atcc25923	Table 4A	sau	Vancomycin	VAN_ND30	VAN	Disk	CLSI	MH	17	21	2021-01-01	2021-01-01	
EUCST	2017	atcc51299	Table 11	efa	Vancomycin	VAN_ED5	VAN	Disk	EUCAST	MH	6	12	2021-01-01	2021-01-01	
EUCST	2017	atcc49619	Table 5	spn	Vancomycin	VAN_ED5	VAN	Disk	EUCAST	MHB	17	23	2021-01-01	2021-01-01	
CLSI	2017	atcc29213	Table 5A	sau	Vancomycin	VAN_NM	VAN	MIC	CLSI	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 4B	spn	Vancomycin	VAN_ND30	VAN	Disk	CLSI	MHB	20	27	2021-01-01	2021-01-01	
CLSI	2017	atcc49619	Table 5B	spn	Vancomycin	VAN_NM	VAN	MIC	CLSI	MHB	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2017	atcc90028	Fungus	cal	Voriconazole	VOR_ND1	VOR	Disk	CLSI		31	42	2021-01-01	2021-01-01	
CLSI	2017	atcc6258	Fungus	ckr	Voriconazole	VOR_ND1	VOR	Disk	CLSI		16	25	2021-01-01	2021-01-01	
CLSI	2017	atcc22019	Fungus	cpa	Voriconazole	VOR_ND1	VOR	Disk	CLSI		28	37	2021-01-01	2021-01-01	
EUCST	2017	atcc25922	Table 1	eco	Ceftazidime	CAZ_ED10	CAZ	Disk	EUCAST	MH	23	29	2021-01-01	2021-01-01	
EUCST	2017	atcc25922	Table 1	eco	Ceftazidime	CAZ_EM	CAZ	MIC	EUCAST	MH	0.06	0.5	2021-01-01	2021-01-01	
EUCST	2017	atcc25922	Table 1	eco	Pefloxacin	PEF_ED5	PEF	Disk	EUCAST	MH	26	32	2021-01-01	2021-01-01	
EUCST	2017	atcc35218	Table 8	eco	Ampicillin/Sulbactam	SAM_EM	SAM	MIC	EUCAST	MH	32	64	2021-01-01	2021-01-01	
EUCST	2017	atcc35218	Table 8	eco	Piperacillin/Tazobactam	TZP_EM	TZP	MIC	EUCAST	MH	0.5	2	2021-01-01	2021-01-01	
EUCST	2017	atcc35218	Table 8	eco	Amoxicillin/Clavulanic acid	AMC_EM	AMC	MIC	EUCAST	MH	4	32	2021-01-01	2021-01-01	
EUCST	2017	nctc8468	Table 6	hin	Tetracycline	TCY_ED30	TCY	Disk	EUCAST	MHB+	28	34	2021-01-01	2021-01-01	
EUCST	2017	atcc49766	Table 6	hin	Cefixime	FIX_EM	FIX	MIC	EUCAST	MHB+	0.015	0.064	2021-01-01	2021-01-01	
EUCST	2017	atcc49766	Table 6	hin	Cefotaxime	CTX_EM	CTX	MIC	EUCAST	MHB+	0.004	0.016	2021-01-01	2021-01-01	
EUCST	2017	atcc49766	Table 6	hin	Cefpodoxime	CPD_EM	CPD	MIC	EUCAST	MHB+	0.03	0.125	2021-01-01	2021-01-01	
